Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit,Year,Month,Month_Name,Year_Month,Profit_Margin,Order_Month
ORD-00312,2023-04-10,Consumer,West,Georgia,Columbus,Office Supplies,Binders,Ring Binder,2,1301.82,0.3,27.51,2023,4,Apr,2023-04,0.021131953726321612,2023-04
ORD-00313,2025-05-17,Corporate,West,Illinois,New York City,Technology,Machines,Laser Printer,2,572.86,0.0,111.32,2025,5,May,2025-05,0.19432322033306565,2025-05
ORD-00314,2023-02-15,Corporate,West,New York,Los Angeles,Technology,Phones,Smartphone,10,1114.32,0.0,226.15,2023,2,Feb,2023-02,0.20294888362409363,2023-02
ORD-00315,2024-01-02,Consumer,South,Florida,New York City,Technology,Accessories,Wireless Keyboard,4,662.92,0.15,-4.72,2024,1,Jan,2024-01,-0.007120014481385386,2024-01
ORD-00316,2023-02-08,Consumer,Central,Texas,Houston,Furniture,Bookcases,Office Chair,1,1231.19,0.0,319.68,2023,2,Feb,2023-02,0.25965123173515053,2023-02
ORD-00317,2023-10-23,Corporate,Central,New York,Atlanta,Furniture,Chairs,Conference Table,2,1104.45,0.15,202.86,2023,10,Oct,2023-10,0.18367513241885103,2023-10
ORD-00318,2023-11-15,Home Office,East,Washington,New York City,Technology,Accessories,Wireless Keyboard,8,316.42,0.15,47.63,2023,11,Nov,2023-11,0.1505277795335314,2023-11
ORD-00319,2023-10-22,Corporate,Central,California,Chicago,Office Supplies,Storage,Copy Paper,1,1300.49,0.3,276.36,2023,10,Oct,2023-10,0.2125045175280087,2023-10
ORD-00320,2025-01-11,Home Office,Central,Texas,New York City,Technology,Phones,Wireless Keyboard,10,759.16,0.1,25.82,2025,1,Jan,2025-01,0.034011275620422575,2025-01
ORD-00321,2023-09-13,Corporate,East,California,Chicago,Office Supplies,Paper,Storage Box,7,103.14,0.1,25.58,2023,9,Sep,2023-09,0.2480124103160752,2023-09
ORD-00322,2025-10-04,Corporate,Central,California,Columbus,Technology,Machines,Wireless Keyboard,5,1184.05,0.3,99.07,2025,10,Oct,2025-10,0.08367045310586546,2025-10
ORD-00323,2023-07-15,Consumer,South,Florida,Chicago,Technology,Copiers,Laser Printer,8,839.0,0.05,179.43,2023,7,Jul,2023-07,0.21386174016686532,2023-07
ORD-00324,2024-09-13,Consumer,East,Georgia,Seattle,Furniture,Chairs,Wooden Bookcase,10,572.81,0.05,51.75,2024,9,Sep,2024-09,0.09034409315479829,2024-09
ORD-00325,2024-10-23,Home Office,South,Illinois,New York City,Furniture,Chairs,Conference Table,9,1291.05,0.15,210.84,2024,10,Oct,2024-10,0.16330893458812595,2024-10
ORD-00326,2024-10-14,Consumer,South,Ohio,Los Angeles,Technology,Accessories,Smartphone,4,359.81,0.0,31.67,2024,10,Oct,2024-10,0.08801867652372086,2024-10
ORD-00327,2023-10-16,Corporate,East,Ohio,Columbus,Office Supplies,Labels,Marker Set,1,633.02,0.15,144.75,2023,10,Oct,2023-10,0.22866576095542004,2023-10
ORD-00328,2025-10-31,Corporate,West,Texas,Los Angeles,Technology,Copiers,Laser Printer,7,105.44,0.05,9.85,2025,10,Oct,2025-10,0.09341805766312594,2025-10
ORD-00329,2023-01-19,Consumer,South,California,Columbus,Technology,Phones,Smartphone,3,1050.72,0.15,38.86,2023,1,Jan,2023-01,0.036984163240444644,2023-01
ORD-00330,2023-07-24,Home Office,East,Illinois,Atlanta,Technology,Phones,Smartphone,1,753.64,0.3,-19.65,2023,7,Jul,2023-07,-0.026073456822886257,2023-07
ORD-00331,2025-10-27,Home Office,Central,Texas,Los Angeles,Furniture,Bookcases,Office Chair,10,771.55,0.1,3.5,2025,10,Oct,2025-10,0.004536322986196617,2025-10
ORD-00332,2024-02-20,Consumer,South,Washington,Chicago,Furniture,Bookcases,Office Chair,10,394.84,0.0,85.44,2024,2,Feb,2024-02,0.21639144970114477,2024-02
ORD-00333,2025-08-04,Home Office,East,Georgia,Los Angeles,Furniture,Chairs,Office Chair,6,1191.51,0.1,47.0,2025,8,Aug,2025-08,0.03944574531476865,2025-08
ORD-00334,2023-02-26,Corporate,South,Illinois,Columbus,Furniture,Bookcases,Wooden Bookcase,8,42.95,0.05,3.94,2023,2,Feb,2023-02,0.09173457508731082,2023-02
ORD-00335,2025-12-08,Consumer,West,Florida,Seattle,Office Supplies,Art,Ring Binder,2,575.69,0.2,17.26,2025,12,Dec,2025-12,0.029981413608018204,2025-12
ORD-00336,2023-07-25,Corporate,South,New York,New York City,Technology,Accessories,USB Hub,8,121.7,0.05,16.27,2023,7,Jul,2023-07,0.13368940016433853,2023-07
ORD-00337,2024-07-14,Corporate,East,New York,Houston,Office Supplies,Storage,Storage Box,9,27.86,0.2,4.26,2024,7,Jul,2024-07,0.15290739411342427,2024-07
ORD-00338,2025-03-17,Consumer,Central,Texas,Houston,Furniture,Furnishings,Desk Lamp,10,1142.58,0.0,111.59,2025,3,Mar,2025-03,0.09766493374643352,2025-03
ORD-00339,2025-07-13,Corporate,Central,Washington,Miami,Technology,Machines,Photocopier,10,1364.18,0.2,139.05,2025,7,Jul,2025-07,0.10192936416015483,2025-07
ORD-00340,2023-09-24,Corporate,East,Ohio,Houston,Office Supplies,Labels,Address Labels,6,591.59,0.1,31.15,2023,9,Sep,2023-09,0.05265471018779898,2023-09
ORD-00341,2024-05-28,Consumer,West,New York,Seattle,Office Supplies,Art,Copy Paper,2,586.54,0.2,59.86,2024,5,May,2024-05,0.10205612575442426,2024-05
ORD-00342,2025-09-16,Consumer,East,New York,Columbus,Office Supplies,Binders,Storage Box,5,1048.07,0.0,195.9,2025,9,Sep,2025-09,0.1869149961357543,2025-09
ORD-00343,2023-12-06,Corporate,West,Washington,Seattle,Technology,Phones,Photocopier,1,659.87,0.0,72.39,2023,12,Dec,2023-12,0.10970342643247913,2023-12
ORD-00344,2024-11-20,Corporate,South,Illinois,Miami,Furniture,Furnishings,Wooden Bookcase,6,654.9,0.0,110.2,2024,11,Nov,2024-11,0.16826996488013438,2024-11
ORD-00345,2025-06-11,Home Office,East,Texas,Houston,Technology,Copiers,USB Hub,6,160.48,0.3,-2.74,2025,6,Jun,2025-06,-0.01707377866400798,2025-06
ORD-00346,2023-09-10,Home Office,Central,New York,New York City,Furniture,Tables,Wooden Bookcase,1,1442.52,0.2,266.45,2023,9,Sep,2023-09,0.18471147713723207,2023-09
ORD-00347,2024-04-06,Home Office,South,Ohio,Columbus,Office Supplies,Art,Address Labels,8,943.14,0.2,-42.21,2024,4,Apr,2024-04,-0.04475475539156435,2024-04
ORD-00348,2023-05-18,Consumer,South,Georgia,Chicago,Technology,Accessories,Laser Printer,3,879.81,0.3,112.36,2023,5,May,2023-05,0.1277093918005024,2023-05
ORD-00349,2025-05-04,Home Office,Central,Florida,Atlanta,Office Supplies,Labels,Storage Box,8,581.11,0.05,99.62,2025,5,May,2025-05,0.17143053810810346,2025-05
ORD-00350,2023-06-19,Corporate,West,Texas,Miami,Furniture,Bookcases,Office Chair,4,1411.1,0.1,305.75,2023,6,Jun,2023-06,0.21667493444830277,2023-06
ORD-00351,2025-07-28,Consumer,West,Washington,New York City,Technology,Machines,Wireless Keyboard,5,100.5,0.15,25.51,2025,7,Jul,2025-07,0.2538308457711443,2025-07
ORD-00352,2024-09-07,Consumer,West,Washington,Miami,Office Supplies,Storage,Ring Binder,6,693.65,0.15,149.04,2024,9,Sep,2024-09,0.21486340373387156,2024-09
ORD-00353,2024-06-15,Corporate,South,Washington,Miami,Office Supplies,Binders,Storage Box,6,813.18,0.1,101.44,2024,6,Jun,2024-06,0.12474482894316143,2024-06
ORD-00354,2025-05-25,Corporate,East,Florida,Columbus,Furniture,Chairs,Conference Table,8,899.24,0.15,29.67,2025,5,May,2025-05,0.03299452871313554,2025-05
ORD-00355,2025-04-09,Corporate,West,Washington,Atlanta,Furniture,Furnishings,Desk Lamp,7,762.33,0.3,92.15,2025,4,Apr,2025-04,0.12087940917975155,2025-04
ORD-00356,2024-04-09,Consumer,South,New York,Miami,Technology,Copiers,Smartphone,7,936.11,0.3,167.82,2024,4,Apr,2024-04,0.1792738032923481,2024-04
ORD-00357,2025-07-13,Corporate,Central,California,Atlanta,Technology,Phones,Photocopier,3,836.78,0.2,91.14,2025,7,Jul,2025-07,0.10891751714907144,2025-07
ORD-00358,2024-04-29,Home Office,East,Georgia,Houston,Technology,Copiers,Wireless Keyboard,4,1460.15,0.2,304.6,2024,4,Apr,2024-04,0.20860870458514535,2024-04
ORD-00359,2025-05-11,Consumer,East,Georgia,Atlanta,Technology,Copiers,Laser Printer,8,211.92,0.05,23.28,2025,5,May,2025-05,0.10985277463193659,2025-05
ORD-00360,2024-01-18,Corporate,West,Washington,Houston,Furniture,Tables,Conference Table,8,249.29,0.0,40.25,2024,1,Jan,2024-01,0.16145854226001846,2024-01
ORD-00361,2025-12-24,Home Office,West,Georgia,Columbus,Office Supplies,Labels,Copy Paper,7,1476.67,0.05,298.94,2025,12,Dec,2025-12,0.2024419809436096,2025-12
ORD-00362,2025-08-29,Home Office,Central,Georgia,Houston,Office Supplies,Binders,Address Labels,8,1003.02,0.0,60.52,2025,8,Aug,2025-08,0.06033777990468785,2025-08
ORD-00363,2025-09-07,Corporate,Central,Georgia,Miami,Furniture,Chairs,Desk Lamp,2,716.88,0.15,80.42,2025,9,Sep,2025-09,0.11218056020533423,2025-09
ORD-00364,2023-07-06,Home Office,West,Texas,Atlanta,Technology,Phones,Laser Printer,9,780.5,0.3,79.61,2023,7,Jul,2023-07,0.10199871877001922,2023-07
ORD-00365,2023-11-06,Corporate,Central,Florida,Houston,Office Supplies,Storage,Address Labels,4,1455.95,0.3,216.44,2023,11,Nov,2023-11,0.14865895120024725,2023-11
ORD-00366,2025-01-27,Home Office,Central,Ohio,New York City,Technology,Accessories,Photocopier,2,1356.72,0.15,170.56,2025,1,Jan,2025-01,0.12571495960846749,2025-01
ORD-00367,2025-04-06,Home Office,East,New York,Atlanta,Office Supplies,Binders,Storage Box,5,279.18,0.15,19.36,2025,4,Apr,2025-04,0.06934594168636722,2025-04
ORD-00368,2023-10-03,Corporate,Central,Illinois,Seattle,Office Supplies,Art,Marker Set,4,1130.39,0.0,175.68,2023,10,Oct,2023-10,0.15541538760958606,2023-10
ORD-00369,2023-11-24,Consumer,West,Texas,New York City,Furniture,Furnishings,Conference Table,8,1388.29,0.2,229.13,2023,11,Nov,2023-11,0.16504476730366133,2023-11
ORD-00370,2025-07-01,Corporate,South,Texas,Columbus,Furniture,Chairs,Desk Lamp,7,1404.05,0.05,275.16,2025,7,Jul,2025-07,0.19597592678323425,2025-07
ORD-00371,2024-09-19,Home Office,West,Washington,Los Angeles,Technology,Phones,USB Hub,9,713.13,0.2,-3.03,2024,9,Sep,2024-09,-0.004248874679230996,2024-09
ORD-00372,2025-10-21,Home Office,West,California,Columbus,Office Supplies,Binders,Ring Binder,3,1135.53,0.0,144.53,2025,10,Oct,2025-10,0.12727977244106276,2025-10
ORD-00373,2023-04-17,Home Office,Central,Georgia,Atlanta,Furniture,Tables,Office Chair,8,315.77,0.0,57.07,2023,4,Apr,2023-04,0.18073281185673118,2023-04
ORD-00374,2024-01-25,Home Office,Central,Illinois,Chicago,Furniture,Furnishings,Conference Table,6,117.92,0.0,28.32,2024,1,Jan,2024-01,0.24016282225237448,2024-01
ORD-00375,2025-12-22,Consumer,South,New York,Atlanta,Furniture,Chairs,Wooden Bookcase,8,1401.14,0.05,236.34,2025,12,Dec,2025-12,0.16867693449619595,2025-12
ORD-00376,2023-06-26,Home Office,East,Washington,Chicago,Office Supplies,Art,Copy Paper,4,1445.77,0.0,310.39,2023,6,Jun,2023-06,0.21468836675266467,2023-06
ORD-00377,2025-03-06,Corporate,East,Florida,New York City,Technology,Copiers,Laser Printer,1,151.7,0.3,-0.5,2025,3,Mar,2025-03,-0.0032959789057350037,2025-03
ORD-00378,2024-04-16,Home Office,South,California,Seattle,Office Supplies,Art,Marker Set,7,1452.75,0.1,207.77,2024,4,Apr,2024-04,0.14301841335398383,2024-04
ORD-00379,2023-06-01,Corporate,East,Florida,Atlanta,Office Supplies,Paper,Ring Binder,5,189.9,0.3,24.88,2023,6,Jun,2023-06,0.13101632438125327,2023-06
ORD-00380,2023-12-17,Home Office,East,Washington,Houston,Furniture,Chairs,Desk Lamp,2,1345.43,0.3,-15.43,2023,12,Dec,2023-12,-0.011468452465011185,2023-12
ORD-00381,2023-05-29,Corporate,East,Ohio,Unknown,Furniture,Tables,Office Chair,9,1297.44,0.2,27.62,2023,5,May,2023-05,0.02128807497841904,2023-05
ORD-00382,2025-11-14,Home Office,East,Ohio,Miami,Office Supplies,Labels,Copy Paper,5,883.74,0.05,110.95,2025,11,Nov,2025-11,0.12554597506053816,2025-11
ORD-00383,2024-12-26,Home Office,South,Texas,Chicago,Technology,Machines,Photocopier,8,992.41,0.2,88.53,2024,12,Dec,2024-12,0.0892070817504862,2024-12
ORD-00384,2023-11-07,Consumer,South,Illinois,Atlanta,Furniture,Furnishings,Wooden Bookcase,5,195.69,0.3,11.6,2023,11,Nov,2023-11,0.05927742858602892,2023-11
ORD-00385,2024-12-17,Home Office,South,Ohio,New York City,Office Supplies,Binders,Marker Set,8,458.61,0.3,27.87,2024,12,Dec,2024-12,0.060770589389677505,2024-12
ORD-00386,2024-11-04,Home Office,East,Illinois,Atlanta,Furniture,Bookcases,Wooden Bookcase,7,191.24,0.0,32.59,2024,11,Nov,2024-11,0.1704141393014014,2024-11
ORD-00387,2024-11-24,Corporate,Central,California,Seattle,Furniture,Bookcases,Office Chair,10,1238.86,0.2,129.72,2024,11,Nov,2024-11,0.10470916810616213,2024-11
ORD-00388,2023-06-15,Consumer,East,Texas,Chicago,Office Supplies,Binders,Ring Binder,1,550.34,0.3,67.53,2023,6,Jun,2023-06,0.12270596358614674,2023-06
ORD-00389,2024-02-19,Consumer,Central,New York,Chicago,Furniture,Bookcases,Conference Table,5,322.29,0.0,66.46,2024,2,Feb,2024-02,0.20621179682894283,2024-02
ORD-00390,2024-01-25,Corporate,East,Washington,Chicago,Technology,Phones,Wireless Keyboard,6,988.16,0.15,41.28,2024,1,Jan,2024-01,0.04177461139896373,2024-01
ORD-00391,2025-01-20,Home Office,South,Washington,New York City,Office Supplies,Labels,Marker Set,3,133.67,0.05,21.6,2025,1,Jan,2025-01,0.1615919802498691,2025-01
ORD-00392,2023-12-21,Consumer,South,New York,Unknown,Furniture,Chairs,Office Chair,4,631.5,0.15,114.38,2023,12,Dec,2023-12,0.18112430720506728,2023-12
ORD-00393,2024-03-04,Corporate,West,New York,Atlanta,Technology,Accessories,Photocopier,10,268.94,0.2,36.3,2024,3,Mar,2024-03,0.13497434371978878,2024-03
ORD-00394,2025-05-25,Home Office,South,Illinois,Houston,Technology,Machines,Smartphone,3,581.83,0.05,63.09,2025,5,May,2025-05,0.10843373493975904,2025-05
ORD-00395,2024-07-25,Home Office,Central,Illinois,Chicago,Office Supplies,Paper,Copy Paper,2,1240.22,0.0,299.6,2024,7,Jul,2024-07,0.2415700440244473,2024-07
ORD-00396,2023-10-15,Corporate,West,Illinois,Seattle,Office Supplies,Labels,Marker Set,10,1269.43,0.1,181.3,2023,10,Oct,2023-10,0.142820005829388,2023-10
ORD-00397,2025-08-16,Consumer,East,New York,New York City,Office Supplies,Storage,Storage Box,4,366.17,0.0,90.5,2025,8,Aug,2025-08,0.24715296173908294,2025-08
ORD-00398,2025-02-17,Home Office,West,Ohio,Atlanta,Technology,Accessories,Smartphone,10,58.14,0.15,7.85,2025,2,Feb,2025-02,0.1350189198486412,2025-02
ORD-00399,2023-05-05,Home Office,Central,Washington,Houston,Furniture,Bookcases,Office Chair,5,474.68,0.1,60.73,2023,5,May,2023-05,0.12793882194320383,2023-05
ORD-00400,2025-10-13,Corporate,South,California,Houston,Furniture,Furnishings,Desk Lamp,10,524.01,0.2,13.67,2025,10,Oct,2025-10,0.026087288410526516,2025-10
ORD-00401,2024-11-15,Consumer,South,New York,Chicago,Office Supplies,Paper,Storage Box,7,220.48,0.0,55.06,2024,11,Nov,2024-11,0.2497278664731495,2024-11
ORD-00402,2024-04-27,Home Office,South,Georgia,Los Angeles,Office Supplies,Paper,Storage Box,5,1102.11,0.3,168.31,2024,4,Apr,2024-04,0.1527161535599895,2024-04
ORD-00403,2024-10-03,Home Office,West,Florida,Chicago,Technology,Copiers,Wireless Keyboard,10,427.35,0.15,12.66,2024,10,Oct,2024-10,0.029624429624429623,2024-10
ORD-00404,2023-01-17,Home Office,West,Illinois,Columbus,Technology,Machines,Photocopier,1,354.6,0.2,83.14,2023,1,Jan,2023-01,0.2344613649182177,2023-01
ORD-00405,2025-08-27,Corporate,Central,Ohio,Seattle,Office Supplies,Labels,Marker Set,7,95.91,0.1,11.99,2025,8,Aug,2025-08,0.12501303305181943,2025-08
ORD-00406,2023-03-05,Consumer,South,Illinois,Houston,Technology,Accessories,Photocopier,5,1145.04,0.0,96.56,2023,3,Mar,2023-03,0.08432893174037588,2023-03
ORD-00407,2024-04-15,Consumer,East,Florida,Columbus,Office Supplies,Paper,Address Labels,2,306.28,0.15,8.67,2024,4,Apr,2024-04,0.028307431108789347,2024-04
ORD-00408,2024-08-04,Corporate,South,New York,New York City,Technology,Copiers,Smartphone,4,1015.13,0.2,103.93,2024,8,Aug,2024-08,0.10238097583560726,2024-08
ORD-00409,2023-10-05,Consumer,South,Ohio,New York City,Office Supplies,Labels,Marker Set,10,71.71,0.3,-2.85,2023,10,Oct,2023-10,-0.03974341096081439,2023-10
ORD-00410,2024-01-19,Home Office,South,Texas,Columbus,Technology,Machines,Photocopier,3,875.15,0.2,43.59,2024,1,Jan,2024-01,0.049808604239273274,2024-01
ORD-00411,2023-05-24,Consumer,East,Texas,Houston,Office Supplies,Storage,Marker Set,7,1402.96,0.15,256.23,2023,5,May,2023-05,0.18263528539659007,2023-05
ORD-00412,2025-09-18,Consumer,West,Washington,Los Angeles,Technology,Accessories,Wireless Keyboard,1,985.1,0.2,149.53,2025,9,Sep,2025-09,0.1517916962744899,2025-09
ORD-00413,2024-05-07,Home Office,West,Texas,New York City,Technology,Accessories,Laser Printer,3,500.01,0.15,63.22,2024,5,May,2024-05,0.126437471250575,2024-05
ORD-00414,2025-02-16,Consumer,East,Florida,Los Angeles,Office Supplies,Art,Marker Set,10,365.33,0.15,69.57,2025,2,Feb,2025-02,0.1904305696219856,2025-02
ORD-00415,2023-12-29,Corporate,Central,Ohio,Los Angeles,Furniture,Tables,Desk Lamp,9,1495.43,0.0,279.13,2023,12,Dec,2023-12,0.1866553432791906,2023-12
ORD-00416,2025-02-26,Consumer,Central,Texas,Atlanta,Furniture,Furnishings,Conference Table,7,954.44,0.1,150.17,2025,2,Feb,2025-02,0.1573383345207661,2025-02
ORD-00417,2024-06-07,Home Office,East,Texas,Chicago,Technology,Accessories,Smartphone,5,873.78,0.1,132.46,2024,6,Jun,2024-06,0.15159422280207835,2024-06
ORD-00418,2023-11-28,Corporate,West,Ohio,Houston,Office Supplies,Labels,Copy Paper,6,232.06,0.15,14.63,2023,11,Nov,2023-11,0.06304404033439628,2023-11
ORD-00419,2023-06-13,Consumer,Central,Georgia,Los Angeles,Furniture,Furnishings,Desk Lamp,4,1419.97,0.05,54.61,2023,6,Jun,2023-06,0.0384585589836405,2023-06
ORD-00420,2024-12-10,Corporate,Central,Georgia,New York City,Technology,Phones,Photocopier,1,1004.28,0.1,112.58,2024,12,Dec,2024-12,0.11210021109650695,2024-12
ORD-00421,2023-04-19,Consumer,South,Florida,Houston,Furniture,Chairs,Conference Table,4,974.46,0.05,89.1,2023,4,Apr,2023-04,0.091435256449726,2023-04
ORD-00422,2023-07-09,Corporate,Central,Florida,New York City,Furniture,Bookcases,Wooden Bookcase,7,1226.61,0.2,158.91,2023,7,Jul,2023-07,0.12955218039963803,2023-07
ORD-00423,2025-04-16,Corporate,Central,Washington,Columbus,Furniture,Tables,Wooden Bookcase,9,597.05,0.1,40.42,2025,4,Apr,2025-04,0.06769952265304414,2025-04
ORD-00424,2023-07-12,Home Office,Central,Ohio,Houston,Technology,Machines,Laser Printer,10,725.16,0.05,98.61,2023,7,Jul,2023-07,0.13598378288929341,2023-07
ORD-00425,2024-12-09,Home Office,Central,New York,Miami,Furniture,Furnishings,Wooden Bookcase,4,1056.91,0.2,191.05,2024,12,Dec,2024-12,0.1807627896415021,2024-12
ORD-00426,2023-02-21,Consumer,South,Illinois,Chicago,Office Supplies,Storage,Address Labels,5,1198.83,0.0,122.27,2023,2,Feb,2023-02,0.1019911079969637,2023-02
ORD-00427,2025-11-09,Consumer,South,New York,Chicago,Office Supplies,Storage,Copy Paper,8,104.4,0.0,19.28,2025,11,Nov,2025-11,0.1846743295019157,2025-11
ORD-00428,2024-09-01,Corporate,East,New York,New York City,Office Supplies,Storage,Copy Paper,3,1040.18,0.05,104.48,2024,9,Sep,2024-09,0.100444153896441,2024-09
ORD-00429,2024-01-11,Corporate,West,New York,Miami,Furniture,Bookcases,Desk Lamp,7,968.63,0.1,47.07,2024,1,Jan,2024-01,0.04859440653293828,2024-01
ORD-00430,2024-08-22,Corporate,South,Illinois,Chicago,Office Supplies,Art,Storage Box,9,1463.27,0.2,4.45,2024,8,Aug,2024-08,0.0030411338987336584,2024-08
ORD-00431,2024-03-04,Home Office,South,Ohio,Houston,Technology,Copiers,Smartphone,7,490.61,0.1,38.61,2024,3,Mar,2024-03,0.07869794745317053,2024-03
ORD-00432,2025-03-08,Home Office,West,Ohio,Columbus,Furniture,Bookcases,Office Chair,1,177.38,0.0,47.26,2025,3,Mar,2025-03,0.26643364528131697,2025-03
ORD-00433,2024-07-29,Home Office,East,Texas,New York City,Office Supplies,Binders,Storage Box,6,979.39,0.0,232.27,2024,7,Jul,2024-07,0.23715782272639094,2024-07
ORD-00434,2024-01-26,Corporate,Central,California,Houston,Office Supplies,Binders,Copy Paper,2,614.16,0.05,39.54,2024,1,Jan,2024-01,0.06438061742868308,2024-01
ORD-00435,2023-03-12,Corporate,West,New York,Columbus,Office Supplies,Art,Ring Binder,2,1310.43,0.1,103.93,2023,3,Mar,2023-03,0.07930984486008409,2023-03
ORD-00436,2024-01-12,Corporate,South,New York,Atlanta,Office Supplies,Art,Storage Box,2,274.69,0.2,19.62,2024,1,Jan,2024-01,0.07142597109468857,2024-01
ORD-00437,2025-11-28,Corporate,Central,Washington,Atlanta,Technology,Copiers,USB Hub,9,1246.09,0.0,198.97,2025,11,Nov,2025-11,0.15967546485406353,2025-11
ORD-00438,2023-09-10,Home Office,East,Illinois,Seattle,Office Supplies,Art,Copy Paper,1,498.19,0.3,17.83,2023,9,Sep,2023-09,0.03578955820068648,2023-09
ORD-00439,2023-02-02,Consumer,East,Washington,Columbus,Office Supplies,Storage,Address Labels,10,1218.32,0.3,-149.0,2023,2,Feb,2023-02,-0.12229956004990479,2023-02
ORD-00440,2023-09-28,Corporate,Central,California,New York City,Furniture,Furnishings,Wooden Bookcase,2,973.06,0.05,41.42,2023,9,Sep,2023-09,0.042566748196411326,2023-09
ORD-00441,2023-12-30,Consumer,East,Illinois,Houston,Technology,Accessories,Photocopier,10,672.9,0.0,74.58,2023,12,Dec,2023-12,0.11083370485956309,2023-12
ORD-00442,2024-05-17,Consumer,South,Ohio,Houston,Office Supplies,Paper,Marker Set,9,41.56,0.0,10.36,2024,5,May,2024-05,0.24927815206929738,2024-05
ORD-00443,2024-02-20,Corporate,Central,Texas,Chicago,Technology,Machines,Smartphone,5,914.45,0.2,116.78,2024,2,Feb,2024-02,0.12770517797583247,2024-02
ORD-00444,2025-02-16,Home Office,South,Washington,New York City,Technology,Accessories,USB Hub,3,95.7,0.05,14.41,2025,2,Feb,2025-02,0.15057471264367817,2025-02
ORD-00445,2024-03-26,Consumer,South,Florida,New York City,Technology,Accessories,Photocopier,8,869.32,0.1,186.08,2024,3,Mar,2024-03,0.2140523627663001,2024-03
ORD-00446,2023-08-14,Corporate,South,Washington,Seattle,Furniture,Chairs,Office Chair,9,1356.09,0.1,172.57,2023,8,Aug,2023-08,0.1272555656335494,2023-08
ORD-00447,2025-07-25,Consumer,East,Florida,Los Angeles,Office Supplies,Binders,Ring Binder,4,550.05,0.3,19.28,2025,7,Jul,2025-07,0.03505135896736661,2025-07
ORD-00448,2023-06-28,Home Office,East,Florida,Houston,Office Supplies,Labels,Storage Box,8,627.97,0.1,84.37,2023,6,Jun,2023-06,0.13435355192127013,2023-06
ORD-00449,2025-07-10,Home Office,Central,Texas,Atlanta,Furniture,Furnishings,Conference Table,8,833.8,0.3,-22.65,2025,7,Jul,2025-07,-0.02716478771887743,2025-07
ORD-00450,2025-12-25,Corporate,East,Texas,Seattle,Furniture,Chairs,Desk Lamp,10,829.45,0.1,206.14,2025,12,Dec,2025-12,0.24852613177406713,2025-12
ORD-00451,2024-06-21,Consumer,South,New York,Seattle,Office Supplies,Binders,Storage Box,6,1100.76,0.1,163.0,2024,6,Jun,2024-06,0.14807950870307787,2024-06
ORD-00452,2025-07-03,Home Office,West,Washington,Miami,Office Supplies,Storage,Copy Paper,4,1302.31,0.0,272.41,2025,7,Jul,2025-07,0.20917446690880054,2025-07
ORD-00453,2024-10-23,Corporate,East,Washington,Miami,Technology,Copiers,USB Hub,3,606.08,0.0,52.43,2024,10,Oct,2024-10,0.08650673178458289,2024-10
ORD-00454,2024-10-24,Consumer,Central,California,Los Angeles,Furniture,Tables,Desk Lamp,3,1010.44,0.1,119.57,2024,10,Oct,2024-10,0.11833458691263211,2024-10
ORD-00455,2025-03-23,Home Office,Central,California,Seattle,Technology,Accessories,Smartphone,2,122.35,0.2,5.05,2025,3,Mar,2025-03,0.04127503064977524,2025-03
ORD-00456,2024-06-16,Consumer,Central,Illinois,Chicago,Technology,Accessories,Laser Printer,10,779.5,0.0,117.96,2024,6,Jun,2024-06,0.1513277742142399,2024-06
ORD-00457,2023-02-27,Corporate,Central,Florida,Los Angeles,Office Supplies,Labels,Marker Set,2,634.96,0.3,39.43,2023,2,Feb,2023-02,0.06209839989920624,2023-02
ORD-00458,2023-05-26,Consumer,West,New York,Seattle,Technology,Accessories,Wireless Keyboard,1,555.24,0.0,60.15,2023,5,May,2023-05,0.10833153231035228,2023-05
ORD-00459,2023-12-11,Corporate,West,Ohio,New York City,Furniture,Chairs,Office Chair,2,947.91,0.2,133.75,2023,12,Dec,2023-12,0.1410998934498001,2023-12
ORD-00460,2023-12-11,Home Office,South,California,Unknown,Furniture,Chairs,Conference Table,6,892.69,0.0,215.37,2023,12,Dec,2023-12,0.24125956379034155,2023-12
ORD-00461,2025-08-13,Corporate,East,California,Miami,Technology,Accessories,Wireless Keyboard,8,612.46,0.2,-19.45,2025,8,Aug,2025-08,-0.03175717597883943,2025-08
ORD-00462,2025-12-28,Home Office,East,Florida,Los Angeles,Furniture,Chairs,Office Chair,7,1000.6,0.2,152.24,2025,12,Dec,2025-12,0.1521487107735359,2025-12
ORD-00463,2023-07-10,Home Office,Central,Washington,Los Angeles,Office Supplies,Labels,Copy Paper,9,223.69,0.0,57.65,2023,7,Jul,2023-07,0.2577227412937547,2023-07
ORD-00464,2023-11-04,Consumer,East,Florida,Atlanta,Furniture,Furnishings,Office Chair,7,482.65,0.1,19.02,2023,11,Nov,2023-11,0.039407438102144414,2023-11
ORD-00465,2025-01-04,Consumer,East,Texas,New York City,Technology,Phones,USB Hub,9,244.79,0.05,12.97,2025,1,Jan,2025-01,0.052984190530658934,2025-01
ORD-00466,2024-11-28,Home Office,South,Florida,Houston,Furniture,Chairs,Conference Table,3,652.65,0.15,123.34,2024,11,Nov,2024-11,0.1889833754692408,2024-11
